id,text,label,mode
9J25DZhivz8_2,this movie is just too adorable,2.4,train
9J25DZhivz8_3,there were some really good things about this movie,2.0,train
9J25DZhivz8_4,the voice acting excellent,2.8,train
9J25DZhivz8_5,the visuals were great,1.8,train
9J25DZhivz8_6,this was probably the best 3d movie ive seen in a long time coz it actually used 3d toy,2.8,train
9J25DZhivz8_7,3d toy story had elements of it but this movie played with 3d and um different ways to come at you out of the screen,2.2,train
9J25DZhivz8_8,so i liked that a lot,2.2,train
9J25DZhivz8_9,the voice acting in this was incredible,2.6,train
9J25DZhivz8_10,steve carell voices gru and russell brand actually really impressed me with his old man voice for the doctor,1.8,train
9J25DZhivz8_11,of i couldnt i couldnt even believe it was russell brand,0.8,train
9J25DZhivz8_12,i kept i was listening bored,0.2,train
9J25DZhivz8_13,and there was maybe one time when i thought i actually heard russell brand himself,-0.25,train
9J25DZhivz8_14,but otherwise i thought he was excellentas for 3d,1.8,train
9J25DZhivz8_15,3d i say yes,1.0,train
9J25DZhivz8_16,theres one scene in this movie that makes 3d entirely worth it,2.4,train
9J25DZhivz8_17,and some people might think that theres a lot of cheap tricks,0.5,train
9J25DZhivz8_18,but theres a roller coaster scene and if you are um get a little bit motion sick you might not wanna see it in 3d because youll feel like youre on this coaster,0.6,train
9J25DZhivz8_19,i mean my stomach was almost going wohu as we went down the big drop,0.6,train
9J25DZhivz8_20,i thought it was really cool,2.4,train
9J25DZhivz8_21,that was a great effect,1.2,train
9J25DZhivz8_22,there was a lot of cheap child humour which,-0.8,train
9J25DZhivz8_23,humour which everyone can relate to,1.2,train
9J25DZhivz8_24,and i i always think thats hilarious,1.2,train
9J25DZhivz8_25,but what made this movie really fun was some of the adult humour jabs,2.0,train
9T9Hf74oK10_1,watch this fucking movie,-0.5,train
9T9Hf74oK10_2,and um particularly the movies that i feel like shouldve gotten nominated but didnt and never let me go is actually one of those movies,1.6,train
9T9Hf74oK10_3,i think a lot of people are really split about this movie,-0.4,train
9T9Hf74oK10_4,theres a certain deadpan nature to it,-0.8,train
9T9Hf74oK10_5,it was a pretty slow movie for the most part,-1.8,train
9T9Hf74oK10_6,and it was it was thoughful but,1.0,train
9T9Hf74oK10_7,thoughful but there are you know therere critics of movies that are sometimes too thoughful in a way and i think that would never let me go,-0.8,train
9T9Hf74oK10_8,a lot of critics said that it relied too much on the audience to um explore the themes in the film and you know tightly so i guess which,-1.8,train
9T9Hf74oK10_9,um in a way a lot of the themes in never let me go which were very profound and deep,1.6,train
9T9Hf74oK10_10,they werent fully explored,-1.2,train
9T9Hf74oK10_11,and i think that the movie did rely on you to kind of figure it out and kind of deal with those ideas by yourself,0.0,train
9T9Hf74oK10_12,but regardless i thought it was a very good movie,2.2,train
9T9Hf74oK10_13,those three are some of the best young actors of today,2.6,train
9T9Hf74oK10_14,she and everything she does she has so much grace to it and so much fluidity,2.0,train
9T9Hf74oK10_15,and keira knightley i mean everybody knows her from the pirates of the carribean,-0.4,train
9T9Hf74oK10_16,but i mean in her other works like pride and prejudice shes just been realy fantastic,2.6,train
9T9Hf74oK10_17,and andrew garfield of course everybody knows him form the social network,0.0,train
9T9Hf74oK10_18,so look out for that that should be interesting,1.2,train
9T9Hf74oK10_19,but anyways they did um they did act very well,1.4,train
9T9Hf74oK10_20,and you dont exactly know what is going on,-0.8,train
9T9Hf74oK10_21,i think it takes place sometime um its i dont think its present day,0.0,train
9T9Hf74oK10_22,but its um its someone modern i would say,0.4,train
9T9Hf74oK10_23,its not its not like a period piece or anything,0.2,train
9T9Hf74oK10_24,and you dont exactly know whats going on,-1.0,train
9T9Hf74oK10_25,and i think early on the twist is revealed,-0.6,train
9c67fiY0wGQ_1,at first i thought the movie would appeal more to younger audience,-0.2,train
9c67fiY0wGQ_2,but i actually found myself enjoying the movie and laughing,1.8,train
9c67fiY0wGQ_3,i think the movie really depicted the liveliness of new york city while since im a new yorker myself,2.0,train
9c67fiY0wGQ_4,i also liked how the storyline of the movie worked together smoothly,2.0,train
9c67fiY0wGQ_5,the movie also delivers many meaningful messages,2.0,train
9c67fiY0wGQ_6,i also thought some parts of the movie were funny for example um gargamels cat facial expressions,1.8,train
9c67fiY0wGQ_7,theyre so hilarious and similar to xxx person with that,2.0,train
9c67fiY0wGQ_8,i recommend this film to children six and up,2.2,train
9c67fiY0wGQ_9,it is a fun family film,1.8,train
9c67fiY0wGQ_10,parents will find themselves laughing as they reminisce they childhood,1.6,train
9c67fiY0wGQ_11,and children will like the movie,1.6,train
9c67fiY0wGQ_12,since the smurfs are so adorable and they go on thrilling adventures,2.0,train
9qR7uwkblbs_1,or what i would like to call rayan gosling leather shoe and suit porn,-0.8,train
9qR7uwkblbs_2,but i actually really fucking love this movie,2.8,train
9qR7uwkblbs_3,so theres not gonna be any of bad shit,0.8,train
9qR7uwkblbs_4,xxx so anyway the movie was really fucking awesome,3.0,train
9qR7uwkblbs_5,i think that that they personally thought that rachel withers really fucking love suits and ryan gosling so they made this movie with me in mind,0.8,train
9qR7uwkblbs_6,no really like rachel whiters needs some fucking fat material,-2.2,train
9qR7uwkblbs_7,i wish i was ryan gosling ryan,1.6,train
9qR7uwkblbs_8,ryan gosling the best part in the movieim not,1.0,train
9qR7uwkblbs_9,gonna fucking spoil anything for you just because that would be rude,-1.2,train
9qR7uwkblbs_10,and you should all go out and see it and you know stuff,1.6,train
9qR7uwkblbs_11,best part of the fucking ass movie was this one scene where ryan gosling was just standing there in a fucking suit eating pizza in slow ass motion,1.2,train
9qR7uwkblbs_12,that was just like hu like zooming in on him and im just like sitting here like any mother fuckers drop,-0.8,train
9qR7uwkblbs_13,emma stone was in this movie as well and you wouldnt really know it coz she was hardly in it,-1.6,train
9qR7uwkblbs_14,and i was really upset about it,-2.2,train
9qR7uwkblbs_15,coz you know apparently according to people on the internet aka tumbler because everyone on tumbler is on crack they all think i look like her or like sound like her or act like her,-0.75,train
9qR7uwkblbs_16,i dont know i guess we both have like that like mm male sounding voice,0.0,train
9qR7uwkblbs_17,like i kind of sound like i might have a penis,-0.5,train
9qR7uwkblbs_18,and yeah i know we both have that like an easy way,0.2,train
9qR7uwkblbs_19,we both like flooged in shit,-0.25,train
9qR7uwkblbs_20,and she didnt really act like me at all,-0.5,train
9qR7uwkblbs_21,and i was kind of upset about it,-1.6,train
9qR7uwkblbs_22,because like she mustve been an animal and she wasnt and,-0.5,train
9qR7uwkblbs_23,wasnt and i was thinkin like if i can be mother fucking emma stone and chris can be royan gosling and that would be just great didnt really happen in the movie,-1.4,train
9qR7uwkblbs_24,i was kind of upset about that,-1.0,train
9qR7uwkblbs_25,theres a giant ass twist to this movie at the end,1.6,train
9qR7uwkblbs_26,like its obviosly not like a serious fucking movie or anything,-1.0,train
9qR7uwkblbs_27,its comedy romantic romcom raoa im,0.2,train
9qR7uwkblbs_28,romcom raoa im a little disappointed in myself for not realising the twist before it actually twisted,-1.0,train
9qR7uwkblbs_29,because like what the fuck like thats what im good at,-1.25,train
9qR7uwkblbs_30,im gonna spoil skins right now i totally knew manny and rick were gonna be related i fucking knew it like i knew it,-0.5,train
9qR7uwkblbs_31,i knew that inception that they were gonna be dreaming,0.0,train
9qR7uwkblbs_32,but it was a realy good moviereally good,2.4,train
9qR7uwkblbs_33,soundtrack,0.0,train
Af8D0E4ZXaw_1,i cant express my thoughts and feelings about this movie adequatly without describing some specific things in the third act of the movie,-0.75,train
Af8D0E4ZXaw_2,widely believed that a sucess of green lantern movie would lead warner brothers to adapt the flash and wonder woman among possibly others,0.8,train
Af8D0E4ZXaw_3,and put them in a justice leage movie with the ritual batman and superman,0.25,train
Af8D0E4ZXaw_4,so not only that this movie have to deal with the burden of telling its own selfcontained story and setting up its own inevitable sequels,-0.4,train
Af8D0E4ZXaw_5,it had to deal with the expectations of potentially setting up all that others stuff,-0.2,train
Af8D0E4ZXaw_6,yeah not good,-2.0,train
Af8D0E4ZXaw_7,to all the green lantern fans out there i am so sorry,-2.0,train
Af8D0E4ZXaw_8,i say that for two reasons first because someone owes you an appologie and,-1.0,train
Af8D0E4ZXaw_9,an appologie and warner brothers is never gonna give you one,-1.0,train
Af8D0E4ZXaw_10,and secondly because as a marvell geek i have experienced my fair share of disappointments over the last decade and i can genuinly symphatize with you,-0.75,train
Af8D0E4ZXaw_11,before i get to the negatives of the movie let me list off a few of the positives,0.4,train
Af8D0E4ZXaw_12,i love jeffrey rush and michael clarke duncan as the voice actors,1.4,train
Af8D0E4ZXaw_13,they do a great job with their roles,2.0,train
Af8D0E4ZXaw_14,they are great additions,1.6,train
Af8D0E4ZXaw_15,i also love the casting of mark strong as sinestro hes,2.0,train
Af8D0E4ZXaw_16,hes perfect for that role,2.2,train
Af8D0E4ZXaw_17,and um finally a particular stand out scene for me was the fighter jet sequence,1.4,train
Af8D0E4ZXaw_18,it was by far my favorite action seen in the movie,2.2,train
Af8D0E4ZXaw_19,i thought it was really well put together,2.4,train
Af8D0E4ZXaw_20,and um i thought it worked worked pretty well,1.6,train
Af8D0E4ZXaw_21,um and in fact in spite of all the negatives im about to mention i thought the movie was working for a while for about the first third um but at the end of act one two significant things happened hactor hummand arrives,-0.8,train
Af8D0E4ZXaw_22,and starts chewing scenery like its a two dollar steak,-1.6,train
Af8D0E4ZXaw_23,and how jordan flies off to the green lantern core planet oh and the movie starts sequel baiting,-1.0,train
Af8D0E4ZXaw_24,these two developments together caused what was up to that point a noble effort to start falling apart at the seams,-1.6,train
Af8D0E4ZXaw_25,and it was painful to watch,-2.6,train
Af8D0E4ZXaw_26,i dont even know why i really should begin with listing off the negatives but im going to start with a few of the superficial things,-2.4,train
Af8D0E4ZXaw_27,the acting ranges from mediocrity to hamfisted from the live action actors,-1.6,train
Af8D0E4ZXaw_28,but i cant really blame them for that,-0.2,train
Af8D0E4ZXaw_29,this is star wars prequal territory,-0.4,train
Af8D0E4ZXaw_30,the acting is not that bad,-0.8,train
Af8D0E4ZXaw_31,but still its that kind of movie making,-0.4,train
BI97DNYfe5I_1,and it was actually pretty good,2.0,train
BI97DNYfe5I_2,um i was expecting seth rogan to be a little bit more serious in this movie but he wasnt he,-1.0,train
BI97DNYfe5I_3,he wasnt he was the same old goofy seth rogan that we all know,-0.2,train
BI97DNYfe5I_4,um but it was still a good film,1.4,train
BI97DNYfe5I_5,um i think that i mean i had fun with it,1.4,train
BI97DNYfe5I_6,so to me thats a pretty good movie,1.4,train
BI97DNYfe5I_7,and um because of that i was expecting seth rogan to maybe try to be a little bit more serious but he wasnt but,-0.8,train
BI97DNYfe5I_8,but you know thats ok i guess,0.4,train
BI97DNYfe5I_9,um i still had fun with it,1.4,train
BI97DNYfe5I_10,um the car the black beauty that was amazing all the guns even the car over there that was really sweet,2.8,train
BI97DNYfe5I_11,and all the action scenes were great,2.0,train
BI97DNYfe5I_12,the special effects were great and the guy who played kato whose first name is j,1.6,train
BI97DNYfe5I_13,um he was good,1.4,train
BI97DNYfe5I_14,he played kato perfectly,2.0,train
BI97DNYfe5I_15,and he did a great job,2.0,train
BI97DNYfe5I_16,um the acting was was pretty good,1.2,train
BI97DNYfe5I_17,and the action was good,1.6,train
BI97DNYfe5I_18,um i would definatelly recommend you go see it in theaters,2.2,train
BI97DNYfe5I_19,coz take a bunch of your friends because you you guys will have a good time youll,1.6,train
BI97DNYfe5I_20,fun,0.0,train
BI97DNYfe5I_21,and youll laugh,1.2,train
BI97DNYfe5I_22,it is funny its a funny movie,2.2,train
BI97DNYfe5I_23,lots of lots of laugh out loud moment i guess you could say,1.6,train
BI97DNYfe5I_24,but um yeah go check it out,1.4,train
BI97DNYfe5I_25,its one its one to check out in theaters i would say,1.2,train
BI97DNYfe5I_26,um snif but yeah so the green hornet it was ok,1.0,train
BI97DNYfe5I_27,i expected a little bit more seriousness,-1.0,train
BI97DNYfe5I_28,but it was still goodit get,1.2,train
BI97DNYfe5I_29,it gets pretty serious,0.2,train
BI97DNYfe5I_30,and um fun at the end,1.2,train
BI97DNYfe5I_31,too pretty intense at the end,1.0,train
BXuRRbG0Ugk_1,cowboys and aliens metaphoricaly speaking is like one of those nfl teams that has the talent to be a super bowl champion but instead ends up being a wild cart team that just gets dismissed in the first round of playoffs,-1.0,train
